,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,localizations.fr.title,localizations.fr.description,localizations.pt.title,localizations.pt.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
10,adDqC10RWL4,2022-11-20 19:29:36+00:00,,8,So I’m now featured in a Museum; “Nothing About Us Without Us” - People’s History Museum. 🥹🤯✨💗🥲,,1112,95,0,60,false,public,"[array([[[60, 57, 48],
        [55, 52, 43],
        [56, 53, 44],
        ...,
        [60, 55, 49],
        [36, 31, 25],
        [ 4,  0,  0]],

       [[60, 57, 48],
        [55, 52, 43],
        [56, 53, 44],
        ...,
        [59, 54, 48],
        [44, 39, 33],
        [21, 16, 10]],

       [[60, 57, 48],
        [56, 53, 44],
        [57, 54, 45],
        ...,
        [57, 52, 46],
        [53, 48, 42],
        [44, 39, 33]],

       ...,

       [[58, 55, 48],
        [58, 55, 48],
        [58, 55, 48],
        ...,
        [55, 51, 48],
        [55, 52, 47],
        [55, 52, 47]],

       [[58, 55, 48],
        [58, 55, 48],
        [58, 55, 48],
        ...,
        [48, 47, 43],
        [50, 49, 45],
        [54, 51, 46]],

       [[58, 55, 46],
        [58, 55, 46],
        [58, 55, 46],
        ...,
        [20, 19, 17],
        [35, 34, 30],
        [46, 45, 40]]], dtype=uint8)]",,,,,,,17,0,0,257,0.0311284046692607,0.36964980544747084,4.326848249027237,0.08543165467625899,Sunday,November,0,5,0,0.0,0.0
11,OeXXc4XMXrE,2022-10-26 09:35:20+00:00,,11,What does a screaming stim do? Agony Autie Answers #autism #autistic #stim #stimming #neurodiversity,,1983,147,0,59,false,public,"[array([[[42, 37, 31],
        [42, 37, 31],
        [42, 37, 31],
        ...,
        [46, 43, 38],
        [46, 43, 38],
        [46, 43, 38]],

       [[42, 37, 31],
        [42, 37, 31],
        [42, 37, 31],
        ...,
        [46, 43, 38],
        [46, 43, 38],
        [46, 43, 38]],

       [[43, 38, 32],
        [42, 37, 31],
        [42, 37, 31],
        ...,
        [46, 43, 38],
        [46, 43, 38],
        [46, 43, 38]],

       ...,

       [[17, 13, 12],
        [15, 11, 10],
        [13,  9,  8],
        ...,
        [35, 30, 27],
        [48, 43, 40],
        [32, 27, 24]],

       [[21, 17, 16],
        [16, 12, 11],
        [11,  7,  6],
        ...,
        [45, 40, 37],
        [35, 30, 27],
        [35, 30, 27]],

       [[21, 17, 16],
        [16, 12, 11],
        [11,  7,  6],
        ...,
        [45, 39, 39],
        [35, 29, 29],
        [35, 29, 29]]], dtype=uint8)]",,,,,,,14,0,0,283,0.038869257950530034,0.519434628975265,7.007067137809187,0.07413010590015129,Wednesday,October,0,5,0,-0.6597,-0.6597
12,3aGz93Fj15U,2022-10-25 14:40:39+00:00,,3,Echolalia #echolalia #autism #autistic #autismawareness #actuallyautistic #autismacceptance #stim,,1581,106,0,61,false,public,"[array([[[18, 14, 11],
        [18, 14, 11],
        [18, 15, 10],
        ...,
        [16, 15, 10],
        [16, 15, 10],
        [16, 15, 10]],

       [[18, 14, 11],
        [18, 15, 10],
        [18, 15, 10],
        ...,
        [16, 15, 10],
        [16, 15, 10],
        [16, 15, 10]],

       [[18, 15, 10],
        [18, 15, 10],
        [18, 15, 10],
        ...,
        [16, 15, 10],
        [16, 15, 10],
        [16, 15, 10]],

       ...,

       [[46, 21, 27],
        [56, 31, 37],
        [52, 25, 30],
        ...,
        [49, 31, 29],
        [47, 29, 27],
        [45, 27, 25]],

       [[58, 31, 38],
        [60, 31, 36],
        [61, 32, 37],
        ...,
        [63, 45, 43],
        [60, 42, 40],
        [58, 40, 38]],

       [[61, 30, 36],
        [61, 30, 36],
        [62, 31, 37],
        ...,
        [63, 45, 43],
        [60, 42, 40],
        [59, 41, 39]]], dtype=uint8)]",,,,,,,8,0,0,283,0.01060070671378092,0.3745583038869258,5.586572438162544,0.06704617330803289,Tuesday,October,0,7,0,0.0,0.0
13,inJ2MhmkI7s,2022-10-18 15:40:36+00:00,,6,Autistic Inventor; Nikola Tesla #autismawareness #autismacceptance #autistic #neurodiversity #stim,,932,86,0,61,false,public,"[array([[[10,  8,  9],
        [10,  8,  9],
        [10,  8,  9],
        ...,
        [51, 46, 40],
        [51, 46, 40],
        [51, 46, 40]],

       [[10,  8,  9],
        [10,  8,  9],
        [10,  8,  9],
        ...,
        [51, 46, 40],
        [51, 46, 40],
        [51, 46, 40]],

       [[10,  8,  9],
        [10,  8,  9],
        [10,  8,  9],
        ...,
        [51, 46, 40],
        [51, 46, 40],
        [51, 46, 40]],

       ...,

       [[64, 53, 51],
        [68, 57, 53],
        [73, 62, 58],
        ...,
        [69, 58, 54],
        [63, 52, 48],
        [56, 45, 41]],

       [[64, 53, 49],
        [72, 61, 57],
        [72, 61, 57],
        ...,
        [73, 62, 58],
        [61, 50, 46],
        [71, 60, 56]],

       [[64, 53, 49],
        [72, 61, 57],
        [72, 61, 57],
        ...,
        [73, 62, 58],
        [61, 50, 46],
        [71, 60, 56]]], dtype=uint8)]",,,,,,,9,0,0,290,0.020689655172413793,0.296551724137931,3.213793103448276,0.09227467811158799,Tuesday,October,0,5,0,0.0,0.0
14,p4tcVy22WG8,2022-10-13 19:35:46+00:00,,33,What is Stimming? Stims explained from an Autistic perspective,"Stimming explained: please feel free to use this video essay as a resource to show to your education settings, local authorities, health providers or friends & family members 

this is my first video essay in three years since 2019. I’d like to make many more on different subjects as well as write a book/blog on autism, Neurodiversity, disability & mental health 

Please consider supporting me via the link in my bio or by becoming a Patreon with “Agony Autie” 

Any questions or video suggestions, comment below - thank you for watching 💗✨🙏😊                             “I really do think it's cruel…that we punish autistic people for regulating in an organic way, in an instinctive way; especially those with disabilities. Because the pain that they may be in, the sensory pain that they may be experiencing, that regulation (Stimming) is there to meet it - it’s there to block it” - S.J. Harvey 

 #autistic #autisticadvocacy #autisticadvocate #autisticvoices #autisticadults #autisticfamilies #sen #senfamily #specialeducation #specialeducationalneeds #neurodivergent #neurodiversity #neurodiverse #autisticadults #autisticchildren #autisticsafety #autisticwellbeing #supportautisticfamilies #bekinddontpathologise #autisticrights #autisticrightsarehumanrights #actuallyautistic #actuallyautistictiktoks #actuallyautistictiktok #alexithymia #emotions #stim #stimming #stimmingpositivity #stimmingisnormal #stimulus #asmr #asmrvideo #stimmingtoys #stimmingisbeautiful #stimtoy #autisticjoy",4808,368,0,372,false,public,"[array([[[0, 0, 4],
        [0, 0, 4],
        [0, 0, 4],
        ...,
        [0, 1, 2],
        [0, 1, 2],
        [0, 1, 2]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,9,186,0,295,0.11186440677966102,1.2474576271186442,16.298305084745763,0.07653910149750416,Thursday,October,0,0,45,0.0,0.7269
15,EIa94gX6tSw,2022-10-04 14:41:37+00:00,,13,Alexithymia - a brief introduction #autism #alexithymia #neurodiversity #autistic,,3885,281,0,49,false,public,"[array([[[69, 62, 52],
        [69, 62, 52],
        [69, 62, 52],
        ...,
        [43, 38, 32],
        [43, 38, 32],
        [43, 38, 32]],

       [[69, 62, 52],
        [69, 62, 52],
        [69, 62, 52],
        ...,
        [43, 38, 32],
        [43, 38, 32],
        [43, 38, 32]],

       [[70, 63, 53],
        [69, 62, 52],
        [69, 62, 52],
        ...,
        [43, 38, 32],
        [43, 38, 32],
        [43, 38, 32]],

       ...,

       [[52, 52, 44],
        [52, 52, 44],
        [52, 52, 44],
        ...,
        [12, 13, 15],
        [15, 16, 18],
        [18, 19, 21]],

       [[50, 50, 42],
        [52, 52, 44],
        [52, 52, 44],
        ...,
        [11, 12, 14],
        [14, 15, 17],
        [17, 18, 20]],

       [[50, 50, 42],
        [52, 52, 44],
        [52, 52, 44],
        ...,
        [11, 12, 14],
        [14, 15, 17],
        [17, 18, 20]]], dtype=uint8)]",,,,,,,9,0,0,304,0.04276315789473684,0.9243421052631579,12.779605263157896,0.07232947232947233,Tuesday,October,0,4,0,0.0,0.0
16,OT5of91iPRk,2022-10-03 17:49:01+00:00,,16,Autism Diagnosis is a HARD process,"It’s so important to me that this is heard & understood; autism diagnosis is not an easy process. 

The pathology & dehumanisation of autistic, Neurodivergent & disabled peoples is frightening 

The way they describe us, the fearful rhetoric that surrounds the word “autism” & the deficits they tell us we have…it has an impact on our identity, our senses of self, our personhoods, our mental health, are learning & development opportunities, our souls. 

To be dehumanised to this extent by the predominant neurotype is cruel & we are asking for change. 

The autistic & Neurodivergent communities have been showing up more than ever these past 5 years online…SHARING their perspective, sharing their experiences, their stims, the things that soothe their nervous systems & grounds their minds. 

And we’ve been doing all that sharing & all that bearing of our souls to rehumanise the group of people they choose to deem “Autistic”. 

Yes, we are Autists…but YOU are not just “disorder” that they say you are. You are a person who functions DIFFERENTLY & who struggles as a result of ongoing & continuous ostracism. 

We are ostracised from schools, workplaces, social connections, healthcare…our liberties taken away from us. We are asking for change. 
Autistics are showing the f*ck up to end this needless cycle of suffering 

#autistic #autisticadvocacy #autisticadvocate #autisticvoices #autisticadults #autisticfamilies #sen #senfamily #specialeducation #specialeducationalneeds #neurodivergent #neurodiversity #neurodiverse #autisticadults #autisticchildren #autisticsafety #autisticwellbeing #supportautisticfamilies #bekinddontpathologise #autisticrights #autisticrightsarehumanrights #actuallyautistic",1252,148,0,150,false,public,"[array([[[70, 66, 55],
        [70, 66, 55],
        [69, 65, 53],
        ...,
        [50, 46, 37],
        [50, 46, 37],
        [50, 46, 37]],

       [[70, 66, 55],
        [70, 66, 55],
        [69, 65, 53],
        ...,
        [50, 46, 37],
        [50, 46, 37],
        [50, 46, 37]],

       [[70, 66, 55],
        [70, 66, 55],
        [69, 65, 53],
        ...,
        [50, 46, 37],
        [50, 46, 37],
        [50, 46, 37]],

       ...,

       [[13, 14, 16],
        [12, 13, 15],
        [12, 13, 15],
        ...,
        [33, 23, 21],
        [38, 25, 19],
        [40, 25, 18]],

       [[11, 12, 14],
        [12, 13, 15],
        [13, 14, 16],
        ...,
        [30, 21, 16],
        [38, 25, 19],
        [36, 21, 14]],

       [[11, 12, 14],
        [12, 13, 15],
        [13, 14, 16],
        ...,
        [30, 21, 16],
        [38, 25, 19],
        [36, 22, 13]]], dtype=uint8)]",,,,,,,6,237,0,305,0.05245901639344262,0.4852459016393443,4.104918032786885,0.1182108626198083,Monday,October,0,0,24,-0.1027,-0.3639
17,TblzOXi69xQ,2022-09-30 19:18:41+00:00,,17,Autistic families struggle in this world,"So many parents reach out for help in regards to their child’s mental health, their child’s eating disorders, their child’s individual needs, only to have the blame thrown onto them, by the authorities that are suppose to help & guide us. 
Systemic abuse shows itself to disabled families in abundance; from our schools to healthcare, from our local authorities to the justice system… autistic people & families are excluded, ostracised & mistreated. 
Parents are accused of neglect due to the needs of our disabled child. Parents are accused of not trying hard enough with their child, in place of recieving genuine & professional guidance on the struggles our children may be facing.

It is a vicious cycle fuelled by outdated understandings towards disability & because of a woeful lack of understanding towards Autism. 

Autistic & disability education & training is urgently needed & our government need to work to stop the perpetual harm their services are creating. It starts with empathy & understanding instead of shunning the blame onto families who may already be struggling. 

It starts with more SEN schools being built, it starts with disabled children being made a priority. It has to start. 

I’m begging service providers to open their eyes & to acknowledge the role their institutions have historically played towards demonising struggling disabled families 

#autistic #autisticadvocacy #autisticadvocate #autisticvoices #autisticadults #autisticfamilies #sen #senfamily #specialeducation #specialeducationalneeds #neurodivergent #neurodiversity #neurodiverse #autisticadults #autisticchildren #autisticsafety #autisticwellbeing #supportautisticfamilies #bekinddontpathologise #autisticrights #autisticrightsarehumanrights #actuallyautistic",779,91,0,83,false,public,"[array([[[51, 50, 45],
        [51, 50, 45],
        [52, 51, 47],
        ...,
        [19, 18, 16],
        [19, 18, 16],
        [19, 18, 16]],

       [[51, 50, 45],
        [51, 50, 45],
        [52, 51, 47],
        ...,
        [19, 18, 16],
        [19, 18, 16],
        [19, 18, 16]],

       [[51, 50, 45],
        [51, 50, 45],
        [52, 51, 47],
        ...,
        [19, 18, 16],
        [18, 17, 15],
        [18, 17, 15]],

       ...,

       [[49, 42, 50],
        [50, 43, 51],
        [51, 44, 52],
        ...,
        [55, 45, 54],
        [54, 44, 53],
        [54, 44, 53]],

       [[49, 42, 50],
        [50, 43, 51],
        [50, 43, 51],
        ...,
        [55, 45, 54],
        [55, 45, 54],
        [54, 44, 53]],

       [[49, 42, 50],
        [50, 43, 51],
        [50, 43, 51],
        ...,
        [55, 45, 54],
        [55, 45, 54],
        [54, 44, 53]]], dtype=uint8)]",,,,,,,6,241,0,308,0.05519480519480519,0.29545454545454547,2.529220779220779,0.11681643132220795,Friday,September,0,0,22,-0.3182,-0.9727
18,Wc907EbRYJg,2022-09-07 17:13:04+00:00,,8,Living with PTSD & Neuroplasticity,"What is Neuroplasticity? Coping & living with PTSD pt2 
Recommended Research: “The Polyvagal Theory” 

Feed your senses new experiences away from the sight of trauma, to create new neural circuitry- the process is called neurogenisis which is part of our brains Neuroplastic capabilities.

It takes time & repetition to rebuild safe experiences after trauma…even feeling safe in ones own body may be a task at first. When I was very ill after the initial impact I needed medication to help regulate me & I sometimes still do. so be kind to yourself 

Everyone’s journey will be different and what works for one may not for you. Find what makes you feel safe, secure, grounded. 

If that’s lying in bed because you feel safe & are exhausted- give that time to your body & mind. Over time I found myself tapping into physical movement & reclaiming my stims through crochet & dance …which over the year helped me to attend yoga classes, roller skate socials & now the gym 

It was painfully slow and isolating steps at first - but I fed my brain & myself new experiences that help me ground, regulate & selfcare 

It’s so important to soothe our nervous systems regularly & steadily especially after the chaos trauma causes it. I really recommend you look at Stephen Porges “Polyvagal theory” 🙏💗☀️

#ptsd #trauma #traumarecovery #traumahealing #mentalhealth #mentalhealthawareness #mentalhealthmatters #neuroscience #neuroplasticity #neurogenesis #neurodivergent #neurodiversity #neurodiverse #meditation #meditate #polyvagaltheory #polyvagusnerve #autism #autistic #stimulation #autisticfriendlytherapy #therapy #autismacceptance #actuallyautistic 

#traumarecovery",871,108,0,80,false,public,"[array([[[31, 25, 37],
        [30, 24, 36],
        [28, 22, 34],
        ...,
        [29, 34, 27],
        [28, 33, 26],
        [28, 33, 26]],

       [[30, 24, 36],
        [29, 23, 35],
        [27, 21, 33],
        ...,
        [28, 33, 26],
        [28, 33, 26],
        [28, 33, 26]],

       [[28, 22, 34],
        [27, 21, 33],
        [26, 20, 32],
        ...,
        [26, 31, 24],
        [27, 32, 25],
        [28, 33, 26]],

       ...,

       [[10, 11, 15],
        [20, 21, 25],
        [17, 18, 22],
        ...,
        [33, 39, 29],
        [34, 40, 28],
        [34, 40, 28]],

       [[13, 14, 18],
        [14, 15, 19],
        [14, 15, 19],
        ...,
        [28, 34, 24],
        [31, 37, 25],
        [26, 32, 20]],

       [[13, 14, 18],
        [14, 15, 19],
        [14, 15, 19],
        ...,
        [28, 34, 24],
        [31, 37, 27],
        [26, 32, 20]]], dtype=uint8)]",,,,,,,5,248,0,331,0.02416918429003021,0.32628398791540786,2.6314199395770395,0.12399540757749714,Wednesday,September,0,0,29,0.0,0.7124
19,3pi3lj8j-TE,2022-09-06 22:09:38+00:00,,5,Coping with PTSD part 1,"Living with PTSD pt 1; Take small steps on the days where your PTSD plays haywire with your nervous system 

Neuroscientifically speaking, we know that trauma impacts parts of our brains that make our ability to access life feel like an uphill battle. 

It is involuntary & can feel exhausting & dehabilitating 
It is not your fault; you’re doing the best you can 

 mainly our executive functioning, decision making, processing of thoughts & emotions are all made difficult by the impacts of trauma resurfacing. Not to mention time feels fluid. Those small steps you take can lead to big accomplishments towards your self-care, self-soothing & recovery path ❤️‍🩹

I believe in you & you’ve got this ☀️✨💗

Filmed last week before I got sick 

#ptsd #traumarecovery #trauma #traumahealing #mentalhealth #mentalhealthawareness #mentalhealthmatters #neurodiversity #neuroscience #neurodiversity #autism #autistic #autismawareness #autismacceptance #thebodykeepsthescore #polyvagustheory #polyvagul #polyvagus #somatic #holistic #holistictherapy #holistichealth #holistichealing #mindfulness #meditation #survivor",577,63,0,79,false,public,"[array([[[64, 69, 75],
        [62, 67, 73],
        [57, 61, 70],
        ...,
        [57, 58, 63],
        [57, 58, 63],
        [56, 57, 62]],

       [[63, 68, 74],
        [60, 64, 73],
        [56, 60, 69],
        ...,
        [57, 58, 63],
        [57, 58, 63],
        [56, 57, 62]],

       [[61, 66, 72],
        [59, 63, 72],
        [54, 58, 69],
        ...,
        [57, 58, 63],
        [57, 58, 63],
        [56, 57, 62]],

       ...,

       [[ 6,  5, 11],
        [11, 10, 16],
        [12, 11, 17],
        ...,
        [ 4,  6,  5],
        [ 4,  6,  5],
        [ 7,  9,  8]],

       [[11, 10, 16],
        [12, 11, 17],
        [11, 10, 16],
        ...,
        [ 2,  4,  3],
        [ 2,  4,  3],
        [ 2,  4,  3]],

       [[11, 10, 16],
        [12, 11, 17],
        [11, 10, 16],
        ...,
        [ 2,  4,  3],
        [ 2,  4,  3],
        [ 2,  4,  3]]], dtype=uint8)]",,,,,,,5,150,0,332,0.015060240963855422,0.1897590361445783,1.7379518072289157,0.10918544194107452,Tuesday,September,0,1,32,0.0,-0.6533
20,1m1p_U277Bw,2022-08-12 12:46:34+00:00,,5,"Autism is not a choice, ARFID & eating disorders are not a choice. Disability is not a choice",,2359,159,0,42,false,public,"[array([[[38, 38, 30],
        [38, 38, 30],
        [38, 38, 30],
        ...,
        [64, 63, 58],
        [68, 65, 58],
        [69, 66, 59]],

       [[38, 38, 30],
        [38, 38, 30],
        [38, 38, 30],
        ...,
        [64, 63, 58],
        [68, 65, 58],
        [68, 65, 58]],

       [[38, 38, 30],
        [38, 38, 30],
        [38, 38, 30],
        ...,
        [64, 63, 58],
        [68, 65, 58],
        [68, 65, 58]],

       ...,

       [[69, 55, 46],
        [69, 55, 46],
        [69, 55, 46],
        ...,
        [32, 22, 20],
        [48, 39, 34],
        [47, 36, 30]],

       [[70, 56, 47],
        [70, 56, 47],
        [70, 56, 47],
        ...,
        [15,  7,  4],
        [38, 29, 24],
        [45, 34, 28]],

       [[70, 56, 47],
        [70, 56, 47],
        [70, 56, 47],
        ...,
        [15,  7,  4],
        [38, 29, 24],
        [45, 34, 28]]], dtype=uint8)]",,,,,,,18,0,0,357,0.014005602240896359,0.44537815126050423,6.607843137254902,0.06740144128868164,Friday,August,0,0,0,0.0,0.0
21,-LqGHkC-DI4,2022-08-10 14:02:51+00:00,,33,Echolalia,Echolalia is autistic communication #autism #autistic #autisticadult #autisticadults #autisticawareness #autisticcommunication #echolalia #verbalstim #neurodivergent #neurodiverse #actuallyautistic,6180,256,0,123,false,public,"[array([[[31, 34, 23],
        [31, 34, 23],
        [33, 35, 24],
        ...,
        [54, 53, 48],
        [51, 50, 45],
        [49, 48, 43]],

       [[31, 34, 23],
        [31, 34, 23],
        [33, 35, 24],
        ...,
        [68, 68, 60],
        [71, 71, 63],
        [73, 73, 65]],

       [[32, 35, 24],
        [32, 35, 24],
        [33, 35, 24],
        ...,
        [ 2,  2,  0],
        [ 1,  1,  0],
        [ 1,  1,  0]],

       ...,

       [[63, 60, 55],
        [54, 51, 46],
        [41, 38, 33],
        ...,
        [69, 59, 50],
        [71, 62, 53],
        [66, 57, 48]],

       [[73, 68, 64],
        [66, 61, 57],
        [58, 53, 49],
        ...,
        [69, 60, 51],
        [67, 58, 49],
        [65, 56, 47]],

       [[73, 68, 64],
        [66, 61, 57],
        [58, 53, 49],
        ...,
        [69, 60, 51],
        [67, 58, 49],
        [65, 56, 47]]], dtype=uint8)]",,,,,,,1,15,0,359,0.09192200557103064,0.713091922005571,17.214484679665738,0.041423948220064725,Wednesday,August,0,0,11,0.0,0.0
22,TP2ttdpn0Bk,2022-08-05 15:52:47+00:00,,10,“These are a few of my favourite Stims”,"“These are a few of my favourite Stims”

What are yours? 

Music: Pixels
Musician: Jeff Kaale

#autistic #actuallyautistic #autism #autismacceptance #autismawareness #autisticacceptance #neurodiversity #neurodivergent #neurodiverse #mentalhealth #autisticmentalhealth #stimming #stim #stims #embracethestim #embracestimming #respectstimming #neuroscience #polyvagaltheory #sensoryplay #emotionaldevelopment #emotionalregulation #emotionalresilience #autistickids #autisticadults",1062,93,0,80,false,public,"[array([[[39, 38, 34],
        [40, 39, 35],
        [37, 36, 32],
        ...,
        [69, 69, 69],
        [77, 77, 77],
        [76, 76, 76]],

       [[39, 38, 34],
        [40, 39, 35],
        [37, 36, 32],
        ...,
        [68, 68, 68],
        [77, 77, 77],
        [76, 76, 76]],

       [[39, 38, 34],
        [40, 39, 35],
        [37, 36, 32],
        ...,
        [68, 68, 68],
        [77, 77, 77],
        [75, 75, 75]],

       ...,

       [[44, 37, 44],
        [49, 42, 49],
        [49, 42, 49],
        ...,
        [31, 26, 22],
        [31, 26, 22],
        [31, 26, 22]],

       [[45, 39, 41],
        [46, 40, 42],
        [46, 40, 42],
        ...,
        [36, 31, 27],
        [36, 31, 27],
        [36, 31, 27]],

       [[45, 40, 37],
        [46, 41, 38],
        [46, 41, 38],
        ...,
        [36, 31, 27],
        [36, 31, 27],
        [36, 31, 27]]], dtype=uint8)]",,,,,,,8,41,0,364,0.027472527472527472,0.2554945054945055,2.9175824175824174,0.08757062146892655,Friday,August,0,0,25,0.0,0.0
23,3mGmOMzooD0,2022-07-08 15:17:20+00:00,,13,When Stimming becomes Self-Harm,"Discussion & some personal advice on when Stims become self-h*rm. Please know I am not an accredited psychologist; I’m speaking from a trauma informed & lived experience perspective 

Hope this helps - I understand this area of discussion is taboo but believe we need to talk about it in order to educate & learn about support options 

Full discussion on Facebook https://fb.watch/e80CrakOVe/

#autistic #actuallyautistic #autism #autismacceptance #autismawareness #autisticacceptance #neurodiversity #neurodivergent #neurodiverse #mentalhealth #autisticmentalhealth #stimming #stim #stims #embracethestim #embracestimming #respectstimming #neuroscience #polyvagaltheory #sensoryplay #emotionaldevelopment #emotionalregulation #emotionalresilience #autistickids #autisticadults",1577,181,0,118,false,public,"[array([[[38, 41, 32],
        [39, 42, 33],
        [40, 43, 34],
        ...,
        [29, 31, 26],
        [29, 31, 26],
        [29, 31, 26]],

       [[39, 42, 33],
        [39, 42, 33],
        [40, 43, 34],
        ...,
        [29, 31, 26],
        [29, 31, 26],
        [29, 31, 26]],

       [[39, 42, 33],
        [39, 42, 33],
        [40, 43, 34],
        ...,
        [29, 31, 26],
        [29, 31, 26],
        [29, 31, 26]],

       ...,

       [[71, 63, 60],
        [71, 64, 58],
        [71, 64, 58],
        ...,
        [45, 44, 42],
        [47, 46, 44],
        [39, 38, 36]],

       [[71, 63, 60],
        [71, 63, 60],
        [71, 64, 58],
        ...,
        [40, 39, 37],
        [41, 40, 38],
        [41, 40, 38]],

       [[71, 63, 60],
        [71, 63, 60],
        [71, 63, 60],
        ...,
        [40, 39, 37],
        [41, 40, 38],
        [41, 40, 38]]], dtype=uint8)]",,,,,,,4,87,0,392,0.03316326530612245,0.461734693877551,4.0229591836734695,0.11477488902980343,Friday,July,0,0,28,0.0,0.7391
24,TlAjzJax3kA,2022-07-07 11:29:21+00:00,,5,Neurodiversity is not the Causation of a dysfunctional Government- corrupt actions are #autistic,,1858,131,0,44,false,public,"[array([[[69, 68, 63],
        [69, 68, 63],
        [69, 68, 63],
        ...,
        [68, 65, 58],
        [68, 65, 58],
        [68, 65, 58]],

       [[69, 68, 63],
        [69, 68, 63],
        [69, 68, 63],
        ...,
        [68, 65, 58],
        [68, 65, 58],
        [68, 65, 58]],

       [[69, 68, 63],
        [69, 68, 63],
        [69, 68, 63],
        ...,
        [68, 65, 58],
        [68, 65, 58],
        [68, 65, 58]],

       ...,

       [[63, 46, 18],
        [68, 51, 21],
        [67, 55, 17],
        ...,
        [53, 38,  9],
        [55, 40, 11],
        [55, 40, 11]],

       [[66, 46, 19],
        [57, 40, 10],
        [64, 50, 13],
        ...,
        [52, 37,  8],
        [47, 32,  3],
        [52, 37,  8]],

       [[66, 46, 19],
        [57, 40, 10],
        [64, 50, 13],
        ...,
        [52, 37,  8],
        [47, 32,  3],
        [52, 37,  8]]], dtype=uint8)]",,,,,,,13,0,0,393,0.01272264631043257,0.3333333333333333,4.727735368956743,0.07050592034445641,Thursday,July,0,1,0,0.0,0.0
25,tj7PU8nfpD8,2022-04-29 09:29:52+00:00,,0,Autistic Empathy Myth,"The Autistic Empathy myth is reinforced by the current medical criteria which dominates our understanding of Autism today. The myth that autistic people cannot or do not have the capacity to neurologically experience Empathy (feelings towards other people) is categorically incorrect but still reinforced today 

it’s a presumptive myth that aims to split our divine consciousness & our internal self-subjective. You can’t measure love, hope, pain. You can’t measure empathy. 
But you can observe it. And I believe the non-autistic minds of the world have been observing us incorrectly, from their fixed point in time & space. There remains a chasm between us when it comes to understanding the realms of the mind. So how dare they deem us as “less” as “other” as “sub-human”.

Our hearts, minds, senses are full in an ever abundant world filled with misunderstandings & misinterpretation of our presence; I recommend you check out Dr Damion Milton’s work on “Double Empathy Theory” 

#autistic #autisticempathy #doubleempathyproblem #doubleempathy #doubleempathytheory #generalrelativity #relativity #autisticrightsarehumanrights #autisticadults #autisticcommunity #autismawareness #autism #autismacceptance #autisticawareness #neurodiversity #neurodivergent #neurodiverse #neuroscience #mentalhealth #endstigma #stigma #damianmilton",1399,143,0,67,false,public,"[array([[[30, 56, 81],
        [29, 55, 80],
        [29, 55, 80],
        ...,
        [29, 51, 74],
        [29, 51, 74],
        [29, 51, 74]],

       [[27, 51, 77],
        [27, 51, 77],
        [27, 51, 77],
        ...,
        [29, 51, 74],
        [29, 51, 74],
        [29, 51, 74]],

       [[30, 52, 76],
        [30, 52, 76],
        [31, 53, 77],
        ...,
        [29, 51, 74],
        [29, 51, 74],
        [29, 51, 74]],

       ...,

       [[19, 21, 33],
        [19, 22, 31],
        [22, 22, 30],
        ...,
        [14,  1,  8],
        [14,  1,  8],
        [14,  1,  8]],

       [[16, 18, 30],
        [16, 19, 28],
        [19, 19, 27],
        ...,
        [14,  1,  8],
        [14,  1,  8],
        [14,  1,  8]],

       [[16, 18, 30],
        [16, 19, 28],
        [19, 19, 27],
        ...,
        [14,  1,  8],
        [14,  1,  8],
        [14,  1,  8]]], dtype=uint8)]",,,,,,,3,179,0,463,0.0,0.30885529157667385,3.021598272138229,0.10221586847748391,Friday,April,0,0,22,0.0,0.9377
