,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
10,nnoI53CIDeU,2023-04-13 20:57:56+00:00,"['Sunscreen for black women', 'spf', 'eco by sonya driver', 'australian skincare', 'vegan', 'cruelty free', 'not tested on animals', 'natural', 'organic', 'clear sunscreen', 'zinc', 'chemical', 'physical', 'summer', 'hot', 'beach', 'sweat', 'tan', 'mineral sunscreen', 'spf for dark skin', 'black autistic', 'neurodiverse', 'neurodivergent']",0,Eco-friendly sunscreen demo,Click here to see a review of the sunscreen: https://youtu.be/nyTuuSsNHqM,23,0,0,482,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,3,10,23,113,0.0,0.0,0.20353982300884957,0.0,Thursday,April,0,0,0,0.0,0.0
11,nyTuuSsNHqM,2023-04-09 20:33:33+00:00,"['Sunscreen for black women', 'spf', 'eco by sonya driver', 'australian skincare', 'vegan', 'cruelty free', 'not tested on animals', 'natural', 'organic', 'clear sunscreen', 'zinc', 'chemical', 'physical', 'summer', 'hot', 'beach', 'sweat', 'tan', 'mineral sunscreen', 'spf for dark skin', 'black autistic', 'neurodiverse', 'neurodivergent']",0,When eco-friendly sunscreen goes wrong,Click here to see what the sunscreen looked like when I applied it: https://youtu.be/nnoI53CIDeU,49,2,0,659,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,14,23,117,0.0,0.017094017094017096,0.4188034188034188,0.04081632653061224,Sunday,April,0,0,2,-0.4767,0.3612
12,W8cM9GVjJjc,2023-03-18 23:26:55+00:00,"['sativa bags', 'the hemp store', 'purse', 'backpack', 'handbag', 'designer', 'vegan', 'eco friendly', 'sustainable', 'low waste', 'afforable', 'ethical']",0,Hemp purse by Sativa | Review,"This video is not sponsored. I just love supporting sustainable, eco-friendly brands and businesses.

Click on either of the links below to browse hemp products:

https://www.thehempstore.co.uk

https://www.sativabags.com",21,1,0,185,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,27,12,139,0.0,0.007194244604316547,0.1510791366906475,0.047619047619047616,Saturday,March,1,0,0,0.0,-0.12
13,4M6iandHIxk,2023-03-03 21:44:51+00:00,"['the confessions corner', 'anonymous', 'tellonym', 'autism', 'adhd', 'neurodiversity', 'ocd', 'secret', 'cheating', 'love', 'partner', 'relationships', 'anxiety', 'depression', 'advice', 'family', 'friends', 'life', 'black autistic', 'neurodivergent', 'autistictyla', 'tylagrant']",1,"Autistic Confessions (anxiety, imposter syndrome and cheating on your partner) #actuallyautistic","#autistic #adhd #aspergers #neurodivergent #neurodiverse 

E1

- TIMESTAMPS - 

00:00 Intro 
01:09 Confession 1 
02:39 Confession 2 
03:58 Confession 3 
06:55 Inappropriate statement
8:12 Outro 

Submit your questions or confessions here: https://tellonym.me/IndigoChina",81,5,0,510,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,32,22,154,0.006493506493506494,0.032467532467532464,0.525974025974026,0.06172839506172839,Friday,March,3,1,32,-0.5574,0.0
14,YAnU2lLHCbw,2023-01-16 20:54:04+00:00,"['vlog', 'lifestyle', 'london', 'busy', 'weight gain', 'workout', 'curves', 'slim thick', 'healthy', 'vegan', 'autism', 'friends', 'relationships', 'love', 'family', 'boyfriend', 'girlfriend', 'happy new year', '2023', 'content creator', 'advice', 'chit chat', 'story time', 'black autistic', 'neurodivergent', 'neurodiverse', 'autistic poc']",0,Why I haven't been vlogging much...,,59,3,0,342,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,0,27,200,0.0,0.015,0.295,0.05084745762711865,Monday,January,1,0,0,0.0,0.0
15,kCRuT-mhENg,2023-01-10 16:56:19+00:00,"['eatholy', 'farmastand', 'lionsprep', 'meal replacement', 'meal subscription', 'meal prep box', 'takeaway', 'vegan', 'vegetarian', 'healthy', 'delicious', 'nutritious', 'weightloss', 'weight gain', 'cooking']",0,I subscribed | What is Eat Holy?,"Please note that this video is not sponsored. All views and opinions are that of my own. For more information or to try Eat Holy out for yourself, please visit https://eatholy.co.uk",20,2,0,249,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [1, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,31,15,206,0.0,0.009708737864077669,0.0970873786407767,0.1,Tuesday,January,0,0,0,0.0,0.5574
16,MTRJr97SvLE,2023-01-05 01:22:55+00:00,"['Eat Holy', 'Vegan', 'plant-based', 'vegetarian', 'meal replacement', 'meal delivery', 'subscription', 'takeaway', 'healthy', 'nutritious', 'weightloss', 'weight gain', 'microwave meals', 'ready meal']",0,2 days of Eat Holy // meal subscription service,"For more information on this fabulous meal delivery service, click here: https://eatholy.co.uk

Disclaimer: This video is not sponsored. I purchased all products on my own accord and all opinions and views held are my own. 

Musc by hihi87. No copyright intended.",45,1,0,1503,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [1, 0, 4],
        [1, 0, 4],
        [1, 0, 4]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [1, 0, 4],
        [1, 0, 4],
        [1, 0, 4]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,9,41,14,212,0.0,0.0047169811320754715,0.21226415094339623,0.022222222222222223,Thursday,January,2,1,2,0.0,0.4215
17,Sb-GBq9CQkg,2022-12-07 00:10:00+00:00,"['Rootana', 'meal replacement shake', 'complete nutrition', 'real food', 'no artificial sweeteners', 'natural', 'vegan']",14,"Rootana Real Food, Complete Nutrition Vegan Meal Replacement Shake - Taste Test and Review","Lets have a moment of silence for the piece of Rootana that was stuck to my lip for the entirety of the video.

Fancy trying out Rootana for yourself? Go here https://www.rootana.com",326,14,0,450,false,public,"[array([[[1, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,14,32,7,241,0.058091286307053944,0.058091286307053944,1.3526970954356847,0.04294478527607362,Wednesday,December,1,0,0,-0.1779,-0.25
18,_N81n4Tt9tg,2022-12-07 00:00:24+00:00,"['rootana', 'huel', 'jimmy joy', 'plenny shake', 'meal replacement powder', 'ready to drink', 'rtd', 'vegan', 'milk', 'blender', 'shaker bottle', 'gym', 'protein', 'exercise', 'workout', 'cheap', 'unboxing', 'blender bottle']",2,Rootana Vegan Meal Replacement Powder + Blender Bottle UNBOXING,"Want to watch me do a taste test? Click here: https://youtu.be/Sb-GBq9CQkg

Want to grab a bag of Rootana? Go to: https://www.rootana.com/en-gb",91,5,0,610,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,9,21,18,241,0.008298755186721992,0.02074688796680498,0.3775933609958506,0.054945054945054944,Wednesday,December,0,0,1,0.0,0.2406
19,2OVJ1HBCmoY,2022-11-29 00:00:01+00:00,,0,My hemp 🌿 backpack from Hempnath ♡,"Wanna support a small business and get your Hemp on? Find hemp bags and more at: https://hempnath.com

Some facts about Hemp material:

Hemp fabric is biodegradable, compostable and recyclable as well as  antibacterial, anti-fungal and anti-allergen. It is breathable and insulating due to the hollow shafts as well as being thermodynamic, which means that it keeps you warm when it’s cool and  keeps you cool when it’s hot.

Hemp is the worlds only naturally UV resistant fabric. It is an extremely durable, hard wearing fabric that only gets softer with age. It is a highly absorbent fabric which means that it retains it’s colour and quality when dyed, much more than cotton or linen alone.

Hemps strong structure means that it doesn’t lose it’s shape easily and it suffers less from creasing due to it’s elastic fibre. When Hemp is being grown, it cleans the soil around it, making it a great rotation crop.

Hemp needs less than 600L of water to produce 1kg of fibres which is much less than other materials which require upwards of 10,000L of water to produce 1kg of fibres.

Disclaimer: This video is not sponsored. All opinions and views held are my own.",33,3,0,360,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,199,0,249,0.0,0.012048192771084338,0.13253012048192772,0.09090909090909091,Tuesday,November,0,1,10,0.0,0.9139
20,2aRFyO9Egi0,2022-07-05 19:57:04+00:00,"['wype', 'wipes', 'plastic-free', 'biodegradable', 'reusable', 'recyclable', 'environmentally friendly', 'eco friendly', 'zero waste', 'low waste', 'vegan', 'ethical', 'sensitive skin', 'clean', 'hygiene', 'toilet', 'sanitary', 'autistic poc', 'black autistic', 'neurodiverse', 'neurodiversity', 'neurodivergent']",3,#Wype - First Impressions Review,Wype  is a gel-based product that turns your toilet paper into a sustainable alternative to traditional wet wipes. Visit the website to learn more and give Wype a go https://wypeuk.com,300,7,0,291,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,30,22,395,0.007594936708860759,0.017721518987341773,0.759493670886076,0.023333333333333334,Tuesday,July,0,1,0,0.2263,0.0
21,i0nKK1crq9c,2022-06-13 20:42:11+00:00,"['tellonym', 'q and a', 'annoymous', 'dating', 'relationship', 'advice', 'love', 'sex', 'marriage', 'lying', 'secrets', 'men', 'women', 'moving out', 'cars', 'birthday', 'hair', 'studies']",1,"Answering your ANONYMOUS questions (loyalty, lying, keeping secrets and more)","EP5

- TIMESTAMPS - 

00:00 Intro
01:02 When should people move out from their parents house?
01:44 Was Nintendo DS life when you were a kid?
02:14 Whats your opinion on women that drive big cars?
02:27 When did you not speak up when you should have?
03:26 What are your thoughts on how to make a woman happy?
04:59 With whom of your friends have you fought with the most?
05:24 Do you prefer buying an expensive or normal car?
5:50 What's your opinion on boys who have beards?
05:58 Would you say that you are a loyal person?
06:07 What is something that you are certain you will never experience?
08:01 Would you say that you're a daydreamer?
08:30 Have you been to a concert?
08:51 When is lying in a relationship 'ok' for you? 
09:47 Do you have a friend that falls in love 'super easy'?
10:07 Someone gives you a coupon as a birthday gift, how do you feel?
10:16 What are your thoughts on people who study all day?
10:43 Is college for you? if yes, what do you wanna study and why?
11:54 What's the worst hairstyle you've ever had?
12:32 Do you think a partners secrets should be kept after a breakup?
Outro 13:29

 Submit your questions or confessions here: https://tellonym.me/IndigoChina",56,1,0,822,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,10,218,18,417,0.002398081534772182,0.002398081534772182,0.1342925659472422,0.017857142857142856,Monday,June,2,0,84,-0.5267,0.9641
22,ELINTZkYsvk,2022-05-30 16:33:49+00:00,"['black autistic', 'autistic woman', 'adhd', 'neurodiversity', 'late diagnosis', 'early diagnosis', 'depression', 'anxiety', 'confidence']",3,The good thing about a late Autism diagnosis #actuallyautistic,"#autistic #adhd #aspergers #neurodivergent #neurodiverse #blackautistic

Share your thoughts and experiences below.",294,20,0,441,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,9,12,9,431,0.0069605568445475635,0.04640371229698376,0.6821345707656613,0.06802721088435375,Monday,May,0,1,6,0.4404,0.296
23,hOApTVi50Wc,2022-05-29 21:03:13+00:00,"['young vegans', 'vegan food', 'delivery', 'groceries', 'london', 'uk']",0,"Young Vegans pizzas, pies and more unboxing","Young Vegans is an independent vegan food manufacturer based in Camden Town, London. Visit their website below for more information!

https://www.youngvegans.co.uk",32,3,0,351,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,21,6,432,0.0,0.006944444444444444,0.07407407407407407,0.09375,Sunday,May,0,0,0,0.0,0.0
24,bQ8fp43rGco,2022-05-28 20:57:32+00:00,"['Farmstand', 'EatFarmstand', 'meal delivery service', 'subscription', 'UK', 'london', 'healthy eating', 'lose weight', 'gain weight', 'weightloss', 'plantbased', 'vegan', 'ready meal', 'vegetarian', 'pescatarian']",0,Farmstand meal subscription delivery review (the only one you'll find on youtube),"""Fresh, mix and match meals, fast
Healthy, delicious meals prepared fresh for you, delivered weekly or bi-weekly to your door - always ready in 5 minutes."" 
https://www.eatfarmstand.com

Discount code: https://checkout.eatfarmstand.com?r=773685&s=12570
This one-off discount link gives you £20.00 off of your first order. The discount can only be used when clicking on this link and checking out on the same webpage. At the very last stage of the checkout process is when the discount will show, so don't worry if it doesn't show immediately. 

Disclaimer: This video is not sponsored. I purchased all mentioned items myself. All opinions are my own.",50,2,0,932,false,public,"[array([[[0, 1, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,12,100,15,433,0.0,0.004618937644341801,0.11547344110854503,0.04,Saturday,May,2,0,16,0.0,0.9298
25,MYFe4McEJ0s,2022-05-26 16:00:23+00:00,"['natural', 'vegan', 'self care', 'hygiene must haves', 'cheap', 'affordable', 'broke bitch', 'budget friendly', 'clean', 'low waste', 'zero waste', 'recyclable', 'compostable', 'biodegradable', 'vegetarian', 'unscented', 'low sensory', 'moo goo', 'milk body wash', 'salt of the earth', 'deodorant', 'review', 'Alturist', 'Urea cream', 'cheeky panda', 'water wipes', 'handmade naturals', 'camille rose cleansing rinse', 'bar shampoo', 'co wash', 'conditioner', '4C natural hair', 'body brush', 'exfoliate', 'dry skin', 'etsy', 'sun screen', 'spf for black people']",2,"My natural, vegan self-care 'must haves' (budget friendly haul) part three",,60,4,0,853,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,0,38,435,0.004597701149425287,0.009195402298850575,0.13793103448275862,0.06666666666666667,Thursday,May,3,0,0,0.6908,0.6908
